vehicleId,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_min,arrival_sec,direction,destinationId,destinationName,timeToStation,timestamp,stationId,stationName,lineName,lineId,expectedArrival
367,2024,11,8,10,22,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,517,2024-11-08T10:13:58.1709951Z,940GZZLUHBN,Holborn Underground Station,Central,central,2024-11-08T10:22:35Z
12,2024,11,8,10,13,0,outbound,940GZZLUEPG,Epping Underground Station,105,2024-11-08T10:11:15.4503775Z,940GZZLUHGR,Hanger Lane Underground Station,Central,central,2024-11-08T10:13:00Z
13,2024,11,8,10,17,6,outbound,940GZZLUEPG,Epping Underground Station,188,2024-11-08T10:13:58.5269863Z,940GZZLUHGR,Hanger Lane Underground Station,Central,central,2024-11-08T10:17:06Z
20,2024,11,8,10,12,30,inbound,940GZZLUWRP,West Ruislip Underground Station,75,2024-11-08T10:11:15.4503775Z,940GZZLUHGR,Hanger Lane Underground Station,Central,central,2024-11-08T10:12:30Z
23,2024,11,8,10,31,36,inbound,940GZZLUWRP,West Ruislip Underground Station,1058,2024-11-08T10:13:58.5269863Z,940GZZLUHGR,Hanger Lane Underground Station,Central,central,2024-11-08T10:31:36Z
24,2024,11,8,10,36,36,inbound,940GZZLUWRP,West Ruislip Underground Station,1358,2024-11-08T10:13:58.5269863Z,940GZZLUHGR,Hanger Lane Underground Station,Central,central,2024-11-08T10:36:36Z
321,2024,11,8,10,20,36,inbound,940GZZLUWRP,West Ruislip Underground Station,398,2024-11-08T10:13:58.5269863Z,940GZZLUHGR,Hanger Lane Underground Station,Central,central,2024-11-08T10:20:36Z
322,2024,11,8,10,24,36,inbound,940GZZLUWRP,West Ruislip Underground Station,638,2024-11-08T10:13:58.5269863Z,940GZZLUHGR,Hanger Lane Underground Station,Central,central,2024-11-08T10:24:36Z
54,2024,11,8,10,28,36,unknown,940GZZLUHLT,Hainault Underground Station,877,2024-11-08T10:13:59.3029413Z,940GZZLUHLT,Hainault Underground Station,Central,central,2024-11-08T10:28:36Z
55,2024,11,8,10,34,36,unknown,940GZZLUHLT,Hainault Underground Station,1237,2024-11-08T10:13:59.3029413Z,940GZZLUHLT,Hainault Underground Station,Central,central,2024-11-08T10:34:36Z
105,2024,11,8,10,12,0,unknown,940GZZLUHLT,Hainault Underground Station,45,2024-11-08T10:11:15.6250339Z,940GZZLUHLT,Hainault Underground Station,Central,central,2024-11-08T10:12:00Z
106,2024,11,8,10,21,36,unknown,940GZZLUHLT,Hainault Underground Station,457,2024-11-08T10:13:59.3029413Z,940GZZLUHLT,Hainault Underground Station,Central,central,2024-11-08T10:21:36Z
353,2024,11,8,10,16,36,unknown,940GZZLUHLT,Hainault Underground Station,157,2024-11-08T10:13:59.3029413Z,940GZZLUHLT,Hainault Underground Station,Central,central,2024-11-08T10:16:36Z
11,2024,11,8,10,18,35,outbound,940GZZLUEPG,Epping Underground Station,276,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:18:35Z
12,2024,11,8,10,26,35,outbound,940GZZLUEPG,Epping Underground Station,756,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:26:35Z
13,2024,11,8,10,31,35,outbound,940GZZLUEPG,Epping Underground Station,1056,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:31:35Z
23,2024,11,8,10,19,5,inbound,940GZZLUWRP,West Ruislip Underground Station,306,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:19:05Z
24,2024,11,8,10,23,35,inbound,940GZZLUWRP,West Ruislip Underground Station,576,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:23:35Z
25,2024,11,8,10,29,35,inbound,940GZZLUWCY,White City Underground Station,936,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:29:35Z
26,2024,11,8,10,37,35,inbound,940GZZLUWRP,West Ruislip Underground Station,1416,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:37:35Z
60,2024,11,8,10,16,35,outbound,940GZZLUHLT,Hainault Underground Station,156,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:16:35Z
61,2024,11,8,10,22,35,outbound,940GZZLUHLT,Hainault Underground Station,516,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:22:35Z
65,2024,11,8,10,15,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,96,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:15:35Z
66,2024,11,8,10,26,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,756,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:26:35Z
114,2024,11,8,10,13,0,inbound,940GZZLUWCY,White City Underground Station,104,2024-11-08T10:11:16.2796119Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:13:00Z
310,2024,11,8,10,14,5,outbound,940GZZLUEPG,Epping Underground Station,6,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:14:05Z
322,2024,11,8,10,11,30,inbound,940GZZLUWRP,West Ruislip Underground Station,14,2024-11-08T10:11:16.2796119Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:11:30Z
367,2024,11,8,10,35,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1296,2024-11-08T10:13:59.9816873Z,940GZZLUHPK,Holland Park Underground Station,Central,central,2024-11-08T10:35:35Z
1,2024,11,8,10,17,6,outbound,940GZZLUEPG,Epping Underground Station,186,2024-11-08T10:14:00.5575141Z,940GZZLULGN,Loughton Underground Station,Central,central,2024-11-08T10:17:06Z
2,2024,11,8,10,23,36,outbound,940GZZLUEPG,Epping Underground Station,576,2024-11-08T10:14:00.5575141Z,940GZZLULGN,Loughton Underground Station,Central,central,2024-11-08T10:23:36Z
32,2024,11,8,10,14,36,inbound,940GZZLUWRP,West Ruislip Underground Station,36,2024-11-08T10:14:00.5575141Z,940GZZLULGN,Loughton Underground Station,Central,central,2024-11-08T10:14:36Z
11,2024,11,8,10,22,36,outbound,940GZZLUEPG,Epping Underground Station,516,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:22:36Z
12,2024,11,8,10,31,36,outbound,940GZZLUEPG,Epping Underground Station,1056,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:31:36Z
13,2024,11,8,10,35,36,outbound,940GZZLUEPG,Epping Underground Station,1296,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:35:36Z
23,2024,11,8,10,14,6,inbound,940GZZLUWRP,West Ruislip Underground Station,6,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:14:06Z
24,2024,11,8,10,18,36,inbound,940GZZLUWRP,West Ruislip Underground Station,276,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:18:36Z
25,2024,11,8,10,24,36,inbound,940GZZLUWCY,White City Underground Station,636,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:24:36Z
26,2024,11,8,10,33,36,inbound,940GZZLUWRP,West Ruislip Underground Station,1176,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:33:36Z
27,2024,11,8,10,40,36,inbound,940GZZLUWRP,West Ruislip Underground Station,1596,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:40:36Z
60,2024,11,8,10,20,36,outbound,940GZZLUHLT,Hainault Underground Station,396,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:20:36Z
61,2024,11,8,10,26,36,outbound,940GZZLUHLT,Hainault Underground Station,756,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:26:36Z
66,2024,11,8,10,22,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,516,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:22:36Z
310,2024,11,8,10,18,36,outbound,940GZZLUEPG,Epping Underground Station,276,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:18:36Z
367,2024,11,8,10,31,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1056,2024-11-08T10:14:00.8020854Z,940GZZLULGT,Lancaster Gate Underground Station,Central,central,2024-11-08T10:31:36Z
6,2024,11,8,10,18,35,outbound,940GZZLUEPG,Epping Underground Station,274,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:18:35Z
7,2024,11,8,10,26,36,outbound,940GZZLUEPG,Epping Underground Station,755,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:26:36Z
11,2024,11,8,10,39,36,outbound,940GZZLUEPG,Epping Underground Station,1535,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:39:36Z
26,2024,11,8,10,18,6,inbound,940GZZLUWRP,West Ruislip Underground Station,245,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:18:06Z
27,2024,11,8,10,24,36,inbound,940GZZLUWRP,West Ruislip Underground Station,635,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:24:36Z
30,2024,11,8,10,31,36,inbound,940GZZLUWRP,West Ruislip Underground Station,1055,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:31:36Z
31,2024,11,8,10,39,36,inbound,940GZZLUWRP,West Ruislip Underground Station,1535,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:39:36Z
56,2024,11,8,10,18,5,outbound,940GZZLUHLT,Hainault Underground Station,244,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:18:05Z
60,2024,11,8,10,36,36,outbound,940GZZLUHLT,Hainault Underground Station,1355,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:36:36Z
70,2024,11,8,10,28,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,875,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:28:36Z
111,2024,11,8,10,21,35,outbound,940GZZLUHLT,Hainault Underground Station,454,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:21:35Z
303,2024,11,8,10,21,36,outbound,940GZZLULGN,Loughton Underground Station,455,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:21:36Z
304,2024,11,8,10,15,5,outbound,940GZZLUDBN,Debden Underground Station,64,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:15:05Z
305,2024,11,8,10,13,0,outbound,940GZZLUEPG,Epping Underground Station,103,2024-11-08T10:11:17.2369246Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:13:00Z
310,2024,11,8,10,34,36,outbound,940GZZLUEPG,Epping Underground Station,1235,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:34:36Z
351,2024,11,8,10,36,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1355,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:36:36Z
357,2024,11,8,10,23,36,outbound,940GZZLUHLT,Hainault Underground Station,575,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:23:36Z
367,2024,11,8,10,16,6,inbound,940GZZLUEBY,Ealing Broadway Underground Station,125,2024-11-08T10:14:01.3450714Z,940GZZLULVT,Liverpool Street Underground Station,Central,central,2024-11-08T10:16:06Z
6,2024,11,8,10,32,35,outbound,940GZZLUEPG,Epping Underground Station,1114,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:32:35Z
30,2024,11,8,10,17,6,inbound,940GZZLUWRP,West Ruislip Underground Station,185,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:17:06Z
31,2024,11,8,10,25,36,inbound,940GZZLUWRP,West Ruislip Underground Station,695,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:25:36Z
32,2024,11,8,10,32,36,inbound,940GZZLUWRP,West Ruislip Underground Station,1115,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:32:36Z
52,2024,11,8,10,30,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,995,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:30:36Z
55,2024,11,8,10,17,6,outbound,940GZZLUHLT,Hainault Underground Station,185,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:17:06Z
56,2024,11,8,10,31,36,outbound,940GZZLUHLT,Hainault Underground Station,1055,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:31:36Z
70,2024,11,8,10,14,6,inbound,940GZZLUEBY,Ealing Broadway Underground Station,5,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:14:06Z
110,2024,11,8,10,23,36,outbound,940GZZLUHLT,Hainault Underground Station,575,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:23:36Z
111,2024,11,8,10,35,35,outbound,940GZZLUHLT,Hainault Underground Station,1294,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:35:35Z
303,2024,11,8,10,35,35,outbound,940GZZLULGN,Loughton Underground Station,1294,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:35:35Z
304,2024,11,8,10,28,36,outbound,940GZZLUDBN,Debden Underground Station,875,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:28:36Z
305,2024,11,8,10,25,36,outbound,940GZZLUEPG,Epping Underground Station,695,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:25:36Z
351,2024,11,8,10,21,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,455,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:21:36Z
357,2024,11,8,10,37,35,outbound,940GZZLUHLT,Hainault Underground Station,1414,2024-11-08T10:14:01.7692873Z,940GZZLULYN,Leyton Underground Station,Central,central,2024-11-08T10:37:35Z
6,2024,11,8,10,35,35,outbound,940GZZLUEPG,Epping Underground Station,1294,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:35:35Z
30,2024,11,8,10,13,31,inbound,940GZZLUWRP,West Ruislip Underground Station,134,2024-11-08T10:11:17.9899109Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:13:31Z
31,2024,11,8,10,21,35,inbound,940GZZLUWRP,West Ruislip Underground Station,454,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:21:35Z
32,2024,11,8,10,29,35,inbound,940GZZLUWRP,West Ruislip Underground Station,934,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:29:35Z
52,2024,11,8,10,27,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,814,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:27:35Z
54,2024,11,8,10,11,31,outbound,940GZZLUHLT,Hainault Underground Station,14,2024-11-08T10:11:17.9899109Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:11:31Z
55,2024,11,8,10,19,35,outbound,940GZZLUHLT,Hainault Underground Station,334,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:19:35Z
56,2024,11,8,10,34,35,outbound,940GZZLUHLT,Hainault Underground Station,1234,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:34:35Z
70,2024,11,8,10,11,30,inbound,940GZZLUEBY,Ealing Broadway Underground Station,13,2024-11-08T10:11:17.9899109Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:11:30Z
110,2024,11,8,10,26,35,outbound,940GZZLUHLT,Hainault Underground Station,754,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:26:35Z
111,2024,11,8,10,37,35,outbound,940GZZLUHLT,Hainault Underground Station,1414,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:37:35Z
303,2024,11,8,10,38,35,outbound,940GZZLULGN,Loughton Underground Station,1474,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:38:35Z
304,2024,11,8,10,31,35,outbound,940GZZLUDBN,Debden Underground Station,1054,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:31:35Z
305,2024,11,8,10,27,35,outbound,940GZZLUEPG,Epping Underground Station,814,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:27:35Z
351,2024,11,8,10,18,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,274,2024-11-08T10:14:01.9401186Z,940GZZLULYS,Leytonstone Underground Station,Central,central,2024-11-08T10:18:35Z
7,2024,11,8,10,13,1,outbound,940GZZLUEPG,Epping Underground Station,100,2024-11-08T10:11:21.4733107Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:13:01Z
11,2024,11,8,10,25,35,outbound,940GZZLUEPG,Epping Underground Station,693,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:25:35Z
12,2024,11,8,10,33,35,outbound,940GZZLUEPG,Epping Underground Station,1173,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:33:35Z
13,2024,11,8,10,37,35,outbound,940GZZLUEPG,Epping Underground Station,1413,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:37:35Z
23,2024,11,8,10,12,1,inbound,940GZZLUWRP,West Ruislip Underground Station,40,2024-11-08T10:11:21.4733107Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:12:01Z
24,2024,11,8,10,17,6,inbound,940GZZLUWRP,West Ruislip Underground Station,184,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:17:06Z
25,2024,11,8,10,22,36,inbound,940GZZLUWCY,White City Underground Station,514,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:22:36Z
26,2024,11,8,10,31,36,inbound,940GZZLUWRP,West Ruislip Underground Station,1054,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:31:36Z
27,2024,11,8,10,38,35,inbound,940GZZLUWRP,West Ruislip Underground Station,1473,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:38:35Z
60,2024,11,8,10,22,35,outbound,940GZZLUHLT,Hainault Underground Station,513,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:22:35Z
61,2024,11,8,10,28,35,outbound,940GZZLUHLT,Hainault Underground Station,873,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:28:35Z
66,2024,11,8,10,20,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,394,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:20:36Z
310,2024,11,8,10,20,35,outbound,940GZZLUEPG,Epping Underground Station,393,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:20:35Z
367,2024,11,8,10,29,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,934,2024-11-08T10:14:02.2225328Z,940GZZLUMBA,Marble Arch Underground Station,Central,central,2024-11-08T10:29:36Z
6,2024,11,8,10,25,36,outbound,940GZZLUEPG,Epping Underground Station,693,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:25:36Z
7,2024,11,8,10,33,36,outbound,940GZZLUEPG,Epping Underground Station,1173,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:33:36Z
26,2024,11,8,10,13,30,inbound,940GZZLUWRP,West Ruislip Underground Station,128,2024-11-08T10:11:22.5365987Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:13:30Z
27,2024,11,8,10,18,35,inbound,940GZZLUWRP,West Ruislip Underground Station,272,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:18:35Z
30,2024,11,8,10,25,35,inbound,940GZZLUWRP,West Ruislip Underground Station,692,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:25:35Z
31,2024,11,8,10,33,35,inbound,940GZZLUWRP,West Ruislip Underground Station,1172,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:33:35Z
32,2024,11,8,10,40,35,inbound,940GZZLUWRP,West Ruislip Underground Station,1592,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:40:35Z
52,2024,11,8,10,39,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1532,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:39:35Z
56,2024,11,8,10,24,35,outbound,940GZZLUHLT,Hainault Underground Station,632,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:24:35Z
70,2024,11,8,10,22,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,512,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:22:35Z
110,2024,11,8,10,17,5,outbound,940GZZLUHLT,Hainault Underground Station,182,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:17:05Z
111,2024,11,8,10,28,36,outbound,940GZZLUHLT,Hainault Underground Station,873,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:28:36Z
303,2024,11,8,10,28,36,outbound,940GZZLULGN,Loughton Underground Station,873,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:28:36Z
304,2024,11,8,10,21,35,outbound,940GZZLUDBN,Debden Underground Station,452,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:21:35Z
305,2024,11,8,10,19,5,outbound,940GZZLUEPG,Epping Underground Station,302,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:19:05Z
351,2024,11,8,10,30,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,992,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:30:35Z
357,2024,11,8,10,30,36,outbound,940GZZLUHLT,Hainault Underground Station,993,2024-11-08T10:14:03.386067Z,940GZZLUMED,Mile End Underground Station,Central,central,2024-11-08T10:30:36Z
12,2024,11,8,10,16,35,outbound,940GZZLUEPG,Epping Underground Station,152,2024-11-08T10:14:03.7379959Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:16:35Z
13,2024,11,8,10,20,35,outbound,940GZZLUEPG,Epping Underground Station,392,2024-11-08T10:14:03.7379959Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:20:35Z
23,2024,11,8,10,28,35,inbound,940GZZLUWRP,West Ruislip Underground Station,872,2024-11-08T10:14:03.7379959Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:28:35Z
24,2024,11,8,10,33,35,inbound,940GZZLUWRP,West Ruislip Underground Station,1172,2024-11-08T10:14:03.7379959Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:33:35Z
61,2024,11,8,10,12,31,outbound,940GZZLUHLT,Hainault Underground Station,67,2024-11-08T10:11:24.0963403Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:12:31Z
63,2024,11,8,10,13,30,inbound,940GZZLUEBY,Ealing Broadway Underground Station,126,2024-11-08T10:11:24.0963403Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:13:30Z
65,2024,11,8,10,24,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,633,2024-11-08T10:14:03.7379959Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:24:36Z
66,2024,11,8,10,36,35,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1352,2024-11-08T10:14:03.7379959Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:36:35Z
321,2024,11,8,10,17,36,inbound,940GZZLUWRP,West Ruislip Underground Station,213,2024-11-08T10:14:03.7379959Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:17:36Z
322,2024,11,8,10,21,36,inbound,940GZZLUWRP,West Ruislip Underground Station,453,2024-11-08T10:14:03.7379959Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:21:36Z
364,2024,11,8,10,19,36,inbound,940GZZLUEBY,Ealing Broadway Underground Station,333,2024-11-08T10:14:03.7379959Z,940GZZLUNAN,North Acton Underground Station,Central,central,2024-11-08T10:19:36Z
54,2024,11,8,10,23,36,outbound,940GZZLUHLT,Hainault Underground Station,572,2024-11-08T10:14:04.5462471Z,940GZZLUNBP,Newbury Park Underground Station,Central,central,2024-11-08T10:23:36Z
55,2024,11,8,10,28,36,outbound,940GZZLUHLT,Hainault Underground Station,872,2024-11-08T10:14:04.5462471Z,940GZZLUNBP,Newbury Park Underground Station,Central,central,2024-11-08T10:28:36Z
