day,month_cos,month_sin,tod_id,start_station_id,end_station_id,direction_id,hour,min,link_load,output
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,3,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,4,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,4,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,4,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,4,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,5,0,,12122.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,5,15,,19646.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,5,30,,26334.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,5,45,,44726.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,6,0,,68761.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,6,15,,83809.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,6,30,,101992.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,6,45,,119966.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,7,0,,128744.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,7,15,,136686.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,7,30,,160721.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,7,45,,170753.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,8,0,,160512.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,8,15,,157586.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,8,30,,147554.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,8,45,,104500.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,9,0,,80047.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,9,15,,81092.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,9,30,,63745.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,9,45,,48697.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,10,0,,46816.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,10,15,,43681.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,10,30,,34903.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,10,45,,34067.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,11,0,,32186.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,11,15,,32395.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,11,30,,29887.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,11,45,,28424.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,12,0,,27170.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,12,15,,28215.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,12,30,,26961.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,12,45,,26543.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,13,0,,25498.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,13,15,,26125.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,13,30,,24244.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,13,45,,22990.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,14,0,,21527.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,14,15,,22154.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,14,30,,21736.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,14,45,,22363.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,15,0,,25707.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,15,15,,26334.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,15,30,,28633.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,15,45,,29678.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,16,0,,30723.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,16,15,,31350.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,16,30,,33231.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,16,45,,33022.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,17,0,,34276.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,17,15,,36993.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,17,30,,32186.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,17,45,,32186.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,18,0,,29051.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,18,15,,25707.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,18,30,,20482.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,18,45,,20064.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,19,0,,17347.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,19,15,,14839.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,19,30,,12540.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,19,45,,10450.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,20,0,,9823.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,20,15,,7733.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,20,30,,6897.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,20,45,,6688.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,21,0,,6270.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,21,15,,6061.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,21,30,,6061.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,21,45,,5852.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,22,0,,5643.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,22,15,,5016.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,22,30,,3762.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,22,45,,3344.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,23,0,,2717.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,23,15,,2090.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,23,30,,1881.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,3,4,0,23,45,,1463.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,0,0,,836.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,0,15,,627.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,0,30,,209.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,0,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,1,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,1,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,1,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,1,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,2,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,2,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,2,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,2,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,3,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,3,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,3,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,3,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,4,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,4,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,4,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,4,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,5,0,,17138.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,5,15,,28215.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,5,30,,37829.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,5,45,,64999.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,6,0,,88198.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,6,15,,111815.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,6,30,,135641.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,6,45,,173888.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,7,0,,183920.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,7,15,,203566.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,7,30,,225093.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,7,45,,211090.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,8,0,,209836.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,8,15,,204820.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,8,30,,179531.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,8,45,,142120.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,9,0,,135850.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,9,15,,109098.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,9,30,,86944.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,9,45,,79211.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,10,0,,62491.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,10,15,,58311.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,10,30,,47861.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,10,45,,45771.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,11,0,,43054.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,11,15,,42636.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,11,30,,39919.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,11,45,,38038.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,12,0,,36366.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,12,15,,37202.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,12,30,,35739.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,12,45,,35112.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,13,0,,34067.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,13,15,,34067.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,13,30,,32604.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,13,45,,31141.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,14,0,,29678.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,14,15,,29887.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,14,30,,29469.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,14,45,,30305.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,15,0,,30932.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,15,15,,33858.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,15,30,,38665.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,15,45,,43263.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,16,0,,43472.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,16,15,,47234.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,16,30,,52668.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,16,45,,55176.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,17,0,,52668.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,17,15,,55594.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,17,30,,55176.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,17,45,,48279.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,18,0,,44099.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,18,15,,41591.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,18,30,,36366.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,18,45,,30723.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,19,0,,26961.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,19,15,,21318.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,19,30,,17974.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,19,45,,15048.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,20,0,,12749.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,20,15,,12540.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,20,30,,10241.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,20,45,,9405.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,21,0,,8569.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,21,15,,8360.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,21,30,,7315.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,21,45,,7942.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,22,0,,7106.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,22,15,,6897.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,22,30,,6061.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,22,45,,5643.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,23,0,,3762.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,23,15,,3553.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,23,30,,2508.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,4,5,0,23,45,,1881.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,0,0,,1672.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,0,15,,627.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,0,30,,209.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,0,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,1,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,1,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,1,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,1,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,2,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,2,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,2,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,2,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,3,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,3,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,3,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,3,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,4,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,4,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,4,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,4,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,5,0,,10241.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,5,15,,31559.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,5,30,,43681.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,5,45,,73777.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,6,0,,99902.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,6,15,,137313.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,6,30,,156123.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,6,45,,184129.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,7,0,,194579.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,7,15,,234707.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,7,30,,237842.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,7,45,,240141.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,8,0,,254353.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,8,15,,235961.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,8,30,,206074.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,8,45,,177023.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,9,0,,153615.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,9,15,,118294.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,9,30,,109307.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,9,45,,86108.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,10,0,,75658.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,10,15,,67507.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,10,30,,58520.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,10,45,,55803.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,11,0,,51414.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,11,15,,49115.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,11,30,,46607.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,11,45,,45353.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,12,0,,43263.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,12,15,,42636.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,12,30,,41591.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,12,45,,41382.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,13,0,,40337.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,13,15,,39083.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,13,30,,37620.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,13,45,,36784.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,14,0,,35112.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,14,15,,34067.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,14,30,,33440.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,14,45,,34903.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,15,0,,37620.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,15,15,,39292.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,15,30,,41173.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,15,45,,47861.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,16,0,,50996.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,16,15,,53295.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,16,30,,56639.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,16,45,,64790.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,17,0,,65417.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,17,15,,67507.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,17,30,,67089.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,17,45,,62909.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,18,0,,54131.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,18,15,,50160.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,18,30,,40128.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,18,45,,35321.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,19,0,,31141.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,19,15,,26334.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,19,30,,19019.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,19,45,,19855.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,20,0,,14630.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,20,15,,13167.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,20,30,,12331.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,20,45,,12331.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,21,0,,10241.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,21,15,,10032.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,21,30,,10032.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,21,45,,10450.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,22,0,,8569.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,22,15,,8151.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,22,30,,7106.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,22,45,,5852.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,23,0,,4389.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,23,15,,3971.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,23,30,,2926.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,5,6,0,23,45,,2299.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,0,0,,1881.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,0,15,,627.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,0,30,,209.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,0,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,1,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,1,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,1,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,1,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,2,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,2,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,2,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,2,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,3,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,3,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,3,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,3,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,4,0,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,4,15,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,4,30,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,4,45,,0.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,5,0,,11913.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,5,15,,21736.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,5,30,,49951.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,5,45,,72314.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,6,0,,113905.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,6,15,,137104.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,6,30,,189981.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,6,45,,208791.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,7,0,,231154.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,7,15,,246829.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,7,30,,263967.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,7,45,,275253.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,8,0,,270446.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,8,15,,271282.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,8,30,,240559.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,8,45,,226974.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,9,0,,173888.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,9,15,,153824.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,9,30,,123728.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,9,45,,112651.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,10,0,,86944.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,10,15,,78793.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,10,30,,68552.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,10,45,,65208.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,11,0,,60610.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,11,15,,58102.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,11,30,,55594.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,11,45,,53922.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,12,0,,51623.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,12,15,,50787.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,12,30,,49742.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,12,45,,49533.0
02/01/2019,0.8660254037844387,0.4999999999999999,0,6,9,0,13,0,,48070.0
