date,quarterhour,from_station,to_station,direction,link_load
02/07/2019,1300,Ruislip Gardens,South Ruislip,EB,27.959194860115737
02/07/2019,1315,Ruislip Gardens,South Ruislip,EB,27.959194860115737
02/07/2019,1330,Ruislip Gardens,South Ruislip,EB,29.823141184123454
02/07/2019,1345,Ruislip Gardens,South Ruislip,EB,23.29932905009645
02/07/2019,1400,Ruislip Gardens,South Ruislip,EB,25.163275374104163
02/07/2019,1415,Ruislip Gardens,South Ruislip,EB,25.163275374104163
02/07/2019,1430,Ruislip Gardens,South Ruislip,EB,31.687087508131167
02/07/2019,1445,Ruislip Gardens,South Ruislip,EB,27.959194860115737
02/07/2019,1500,Ruislip Gardens,South Ruislip,EB,32.61906067013503
02/07/2019,1515,Ruislip Gardens,South Ruislip,EB,35.4149801561466
02/07/2019,1530,Ruislip Gardens,South Ruislip,EB,41.9387922901736
02/07/2019,1545,Ruislip Gardens,South Ruislip,EB,39.14287280416203
02/07/2019,1600,Ruislip Gardens,South Ruislip,EB,40.07484596616589
02/07/2019,1615,Ruislip Gardens,South Ruislip,EB,43.802738614181315
02/07/2019,1630,Ruislip Gardens,South Ruislip,EB,48.46260442420061
02/07/2019,1645,Ruislip Gardens,South Ruislip,EB,46.5986581001929
02/07/2019,1700,Ruislip Gardens,South Ruislip,EB,48.46260442420061
02/07/2019,1715,Ruislip Gardens,South Ruislip,EB,53.122470234219904
02/07/2019,1730,Ruislip Gardens,South Ruislip,EB,50.32655074820833
02/07/2019,1745,Ruislip Gardens,South Ruislip,EB,42.87076545217746
02/07/2019,1800,Ruislip Gardens,South Ruislip,EB,41.9387922901736
02/07/2019,1815,Ruislip Gardens,South Ruislip,EB,40.07484596616589
02/07/2019,1830,Ruislip Gardens,South Ruislip,EB,35.4149801561466
02/07/2019,1845,Ruislip Gardens,South Ruislip,EB,28.891168022119594
02/07/2019,1900,Ruislip Gardens,South Ruislip,EB,28.891168022119594
02/07/2019,1915,Ruislip Gardens,South Ruislip,EB,22.36735588809259
02/07/2019,1930,Ruislip Gardens,South Ruislip,EB,18.639463240077156
02/07/2019,1945,Ruislip Gardens,South Ruislip,EB,13.047624268054012
02/07/2019,2000,Ruislip Gardens,South Ruislip,EB,13.047624268054012
02/07/2019,2015,Ruislip Gardens,South Ruislip,EB,11.183677944046295
02/07/2019,2030,Ruislip Gardens,South Ruislip,EB,11.183677944046295
02/07/2019,2045,Ruislip Gardens,South Ruislip,EB,8.387758458034721
02/07/2019,2100,Ruislip Gardens,South Ruislip,EB,8.387758458034721
02/07/2019,2115,Ruislip Gardens,South Ruislip,EB,8.387758458034721
02/07/2019,2130,Ruislip Gardens,South Ruislip,EB,9.319731620038578
02/07/2019,2145,Ruislip Gardens,South Ruislip,EB,6.523812134027006
02/07/2019,2200,Ruislip Gardens,South Ruislip,EB,7.4557852960308635
02/07/2019,2215,Ruislip Gardens,South Ruislip,EB,6.523812134027006
02/07/2019,2230,Ruislip Gardens,South Ruislip,EB,6.523812134027006
02/07/2019,2245,Ruislip Gardens,South Ruislip,EB,5.591838972023147
02/07/2019,2300,Ruislip Gardens,South Ruislip,EB,5.591838972023147
02/07/2019,2315,Ruislip Gardens,South Ruislip,EB,4.659865810019289
02/07/2019,2330,Ruislip Gardens,South Ruislip,EB,3.7278926480154317
02/07/2019,2345,Ruislip Gardens,South Ruislip,EB,1.8639463240077159
02/07/2019,0000,South Ruislip,Northolt,EB,2.9734665153337088
02/07/2019,0015,South Ruislip,Northolt,EB,0.9911555051112362
02/07/2019,0030,South Ruislip,Northolt,EB,0.0
02/07/2019,0045,South Ruislip,Northolt,EB,0.0
02/07/2019,0100,South Ruislip,Northolt,EB,0.0
02/07/2019,0115,South Ruislip,Northolt,EB,0.0
02/07/2019,0130,South Ruislip,Northolt,EB,0.0
02/07/2019,0145,South Ruislip,Northolt,EB,0.0
02/07/2019,0200,South Ruislip,Northolt,EB,0.0
02/07/2019,0215,South Ruislip,Northolt,EB,0.0
02/07/2019,0230,South Ruislip,Northolt,EB,0.0
02/07/2019,0245,South Ruislip,Northolt,EB,0.0
02/07/2019,0300,South Ruislip,Northolt,EB,0.0
02/07/2019,0315,South Ruislip,Northolt,EB,0.0
02/07/2019,0330,South Ruislip,Northolt,EB,0.0
02/07/2019,0345,South Ruislip,Northolt,EB,0.0
02/07/2019,0400,South Ruislip,Northolt,EB,0.0
02/07/2019,0415,South Ruislip,Northolt,EB,0.0
02/07/2019,0430,South Ruislip,Northolt,EB,0.0
02/07/2019,0445,South Ruislip,Northolt,EB,0.0
02/07/2019,0500,South Ruislip,Northolt,EB,20.81426560733596
02/07/2019,0515,South Ruislip,Northolt,EB,31.716976163559558
02/07/2019,0530,South Ruislip,Northolt,EB,59.46933030667418
02/07/2019,0545,South Ruislip,Northolt,EB,91.18630647023373
02/07/2019,0600,South Ruislip,Northolt,EB,106.05363904690229
02/07/2019,0615,South Ruislip,Northolt,EB,158.5848808177978
02/07/2019,0630,South Ruislip,Northolt,EB,204.17803405291468
02/07/2019,0645,South Ruislip,Northolt,EB,255.71812031869896
02/07/2019,0700,South Ruislip,Northolt,EB,301.31127355381585
02/07/2019,0715,South Ruislip,Northolt,EB,402.4091350751619
02/07/2019,0730,South Ruislip,Northolt,EB,386.55064699338214
02/07/2019,0745,South Ruislip,Northolt,EB,438.0907332591664
02/07/2019,0800,South Ruislip,Northolt,EB,384.56833598315967
02/07/2019,0815,South Ruislip,Northolt,EB,373.66562542693606
02/07/2019,0830,South Ruislip,Northolt,EB,283.4704744618136
02/07/2019,0845,South Ruislip,Northolt,EB,260.6738978442551
02/07/2019,0900,South Ruislip,Northolt,EB,177.4168354149113
02/07/2019,0915,South Ruislip,Northolt,EB,170.47874687913261
02/07/2019,0930,South Ruislip,Northolt,EB,128.8502156644607
02/07/2019,0945,South Ruislip,Northolt,EB,101.0978615213461
02/07/2019,1000,South Ruislip,Northolt,EB,91.18630647023373
02/07/2019,1015,South Ruislip,Northolt,EB,79.2924404088989
02/07/2019,1030,South Ruislip,Northolt,EB,80.28359591401014
02/07/2019,1045,South Ruislip,Northolt,EB,63.433952327119115
02/07/2019,1100,South Ruislip,Northolt,EB,63.433952327119115
