date,quarterhour,from_station,to_station,direction,link_load
03/04/2019,1530,Hanger Lane,Perivale,WB,325.2217219022517
03/04/2019,1545,Hanger Lane,Perivale,WB,354.1065458869912
03/04/2019,1600,Hanger Lane,Perivale,WB,423.6440851095121
03/04/2019,1615,Hanger Lane,Perivale,WB,502.8098989936129
03/04/2019,1630,Hanger Lane,Perivale,WB,604.4416870880666
03/04/2019,1645,Hanger Lane,Perivale,WB,687.8867341550916
03/04/2019,1700,Hanger Lane,Perivale,WB,823.7523877129403
03/04/2019,1715,Hanger Lane,Perivale,WB,884.7314605696125
03/04/2019,1730,Hanger Lane,Perivale,WB,1001.3405648043014
03/04/2019,1745,Hanger Lane,Perivale,WB,1014.1782643530745
03/04/2019,1800,Hanger Lane,Perivale,WB,1036.6442385634275
03/04/2019,1815,Hanger Lane,Perivale,WB,1039.8536634506208
03/04/2019,1830,Hanger Lane,Perivale,WB,1002.4103731000324
03/04/2019,1845,Hanger Lane,Perivale,WB,897.5691601183854
03/04/2019,1900,Hanger Lane,Perivale,WB,845.1485536275621
03/04/2019,1915,Hanger Lane,Perivale,WB,741.3771489416463
03/04/2019,1930,Hanger Lane,Perivale,WB,611.9303451581842
03/04/2019,1945,Hanger Lane,Perivale,WB,549.8814640057809
03/04/2019,2000,Hanger Lane,Perivale,WB,470.7156501216801
03/04/2019,2015,Hanger Lane,Perivale,WB,393.6894528290416
03/04/2019,2030,Hanger Lane,Perivale,WB,381.9215615759996
03/04/2019,2045,Hanger Lane,Perivale,WB,335.91980485956265
03/04/2019,2100,Hanger Lane,Perivale,WB,311.31421405774756
03/04/2019,2115,Hanger Lane,Perivale,WB,285.6388149602014
03/04/2019,2130,Hanger Lane,Perivale,WB,289.91804814312576
03/04/2019,2145,Hanger Lane,Perivale,WB,261.0332241583863
03/04/2019,2200,Hanger Lane,Perivale,WB,264.2426490455795
03/04/2019,2215,Hanger Lane,Perivale,WB,241.7766748352266
03/04/2019,2230,Hanger Lane,Perivale,WB,254.61437438399972
03/04/2019,2245,Hanger Lane,Perivale,WB,218.2408923291426
03/04/2019,2300,Hanger Lane,Perivale,WB,213.96165914621824
03/04/2019,2315,Hanger Lane,Perivale,WB,177.58817709136116
03/04/2019,2330,Hanger Lane,Perivale,WB,176.51836879563007
03/04/2019,2345,Hanger Lane,Perivale,WB,138.00527014931077
03/04/2019,0000,West Acton,Ealing Broadway,WB,108.28115900641298
03/04/2019,0015,West Acton,Ealing Broadway,WB,97.8444207889274
03/04/2019,0030,West Acton,Ealing Broadway,WB,63.925021582099234
03/04/2019,0045,West Acton,Ealing Broadway,WB,49.57450653305654
03/04/2019,0100,West Acton,Ealing Broadway,WB,24.78725326652827
03/04/2019,0115,West Acton,Ealing Broadway,WB,13.045922771856985
03/04/2019,0130,West Acton,Ealing Broadway,WB,3.913776831557096
03/04/2019,0145,West Acton,Ealing Broadway,WB,1.3045922771856986
03/04/2019,0200,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0215,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0230,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0245,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0300,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0315,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0330,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0345,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0400,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0415,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0430,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0445,West Acton,Ealing Broadway,WB,0.0
03/04/2019,0500,West Acton,Ealing Broadway,WB,7.827553663114192
03/04/2019,0515,West Acton,Ealing Broadway,WB,7.827553663114192
03/04/2019,0530,West Acton,Ealing Broadway,WB,13.045922771856985
03/04/2019,0545,West Acton,Ealing Broadway,WB,33.91939920682817
03/04/2019,0600,West Acton,Ealing Broadway,WB,48.269914255870844
03/04/2019,0615,West Acton,Ealing Broadway,WB,63.925021582099234
03/04/2019,0630,West Acton,Ealing Broadway,WB,95.235236234556
03/04/2019,0645,West Acton,Ealing Broadway,WB,135.67759682731267
03/04/2019,0700,West Acton,Ealing Broadway,WB,194.38424930066907
03/04/2019,0715,West Acton,Ealing Broadway,WB,243.95875583372566
03/04/2019,0730,West Acton,Ealing Broadway,WB,318.32051563331044
03/04/2019,0745,West Acton,Ealing Broadway,WB,357.4582839488814
03/04/2019,0800,West Acton,Ealing Broadway,WB,414.8603441450521
03/04/2019,0815,West Acton,Ealing Broadway,WB,412.25115959068074
03/04/2019,0830,West Acton,Ealing Broadway,WB,408.33738275912367
03/04/2019,0845,West Acton,Ealing Broadway,WB,404.42360592756654
03/04/2019,0900,West Acton,Ealing Broadway,WB,377.0271681066669
03/04/2019,0915,West Acton,Ealing Broadway,WB,317.01592335612474
03/04/2019,0930,West Acton,Ealing Broadway,WB,271.35519365462534
03/04/2019,0945,West Acton,Ealing Broadway,WB,251.78630949683983
03/04/2019,1000,West Acton,Ealing Broadway,WB,181.3383265288121
03/04/2019,1015,West Acton,Ealing Broadway,WB,160.46485009384094
03/04/2019,1030,West Acton,Ealing Broadway,WB,140.89596593605546
03/04/2019,1045,West Acton,Ealing Broadway,WB,144.80974276761253
03/04/2019,1100,West Acton,Ealing Broadway,WB,127.85004316419847
03/04/2019,1115,West Acton,Ealing Broadway,WB,130.45922771856988
03/04/2019,1130,West Acton,Ealing Broadway,WB,134.37300455012695
03/04/2019,1145,West Acton,Ealing Broadway,WB,151.33270415354104
03/04/2019,1200,West Acton,Ealing Broadway,WB,146.11433504479825
03/04/2019,1215,West Acton,Ealing Broadway,WB,151.33270415354104
03/04/2019,1230,West Acton,Ealing Broadway,WB,157.85566553946953
03/04/2019,1245,West Acton,Ealing Broadway,WB,178.7291419744407
03/04/2019,1300,West Acton,Ealing Broadway,WB,172.2061805885122
03/04/2019,1315,West Acton,Ealing Broadway,WB,176.1199574200693
03/04/2019,1330,West Acton,Ealing Broadway,WB,182.6429188059978
03/04/2019,1345,West Acton,Ealing Broadway,WB,207.43017207252606
03/04/2019,1400,West Acton,Ealing Broadway,WB,202.21180296378327
03/04/2019,1415,West Acton,Ealing Broadway,WB,211.34394890408316
03/04/2019,1430,West Acton,Ealing Broadway,WB,217.86691029001165
03/04/2019,1445,West Acton,Ealing Broadway,WB,249.17712494246845
03/04/2019,1500,West Acton,Ealing Broadway,WB,249.17712494246845
03/04/2019,1515,West Acton,Ealing Broadway,WB,264.8322322686968
03/04/2019,1530,West Acton,Ealing Broadway,WB,297.44703919833927
03/04/2019,1545,West Acton,Ealing Broadway,WB,330.0618461279817
03/04/2019,1600,West Acton,Ealing Broadway,WB,366.5904298891813
03/04/2019,1615,West Acton,Ealing Broadway,WB,412.25115959068074
03/04/2019,1630,West Acton,Ealing Broadway,WB,439.6475974115804
03/04/2019,1645,West Acton,Ealing Broadway,WB,532.273649091765
03/04/2019,1700,West Acton,Ealing Broadway,WB,594.8940783966785
03/04/2019,1715,West Acton,Ealing Broadway,WB,704.4798296802772
03/04/2019,1730,West Acton,Ealing Broadway,WB,817.9793577954331
03/04/2019,1745,West Acton,Ealing Broadway,WB,872.7722334372323
03/04/2019,1800,West Acton,Ealing Broadway,WB,918.4329631387317
03/04/2019,1815,West Acton,Ealing Broadway,WB,897.5594867037605
03/04/2019,1830,West Acton,Ealing Broadway,WB,874.0768257144181
03/04/2019,1845,West Acton,Ealing Broadway,WB,773.6232203711193
03/04/2019,1900,West Acton,Ealing Broadway,WB,724.0487138380628
03/04/2019,1915,West Acton,Ealing Broadway,WB,623.595108494764
03/04/2019,1930,West Acton,Ealing Broadway,WB,557.0609023582932
03/04/2019,1945,West Acton,Ealing Broadway,WB,468.3486275096658
03/04/2019,2000,West Acton,Ealing Broadway,WB,409.6419750363093
03/04/2019,2015,West Acton,Ealing Broadway,WB,379.6363526610383
03/04/2019,2030,West Acton,Ealing Broadway,WB,313.1021465245677
03/04/2019,2045,West Acton,Ealing Broadway,WB,343.10776889983873
03/04/2019,2100,West Acton,Ealing Broadway,WB,285.705708703668
03/04/2019,2115,West Acton,Ealing Broadway,WB,268.7460091002539
03/04/2019,2130,West Acton,Ealing Broadway,WB,247.87253266528276
03/04/2019,2145,West Acton,Ealing Broadway,WB,270.0506013774396
03/04/2019,2200,West Acton,Ealing Broadway,WB,217.86691029001165
03/04/2019,2215,West Acton,Ealing Broadway,WB,226.99905623031154
03/04/2019,2230,West Acton,Ealing Broadway,WB,215.25772573564026
03/04/2019,2245,West Acton,Ealing Broadway,WB,220.47609484438306
03/04/2019,2300,West Acton,Ealing Broadway,WB,172.2061805885122
03/04/2019,2315,West Acton,Ealing Broadway,WB,183.94751108318349
03/04/2019,2330,West Acton,Ealing Broadway,WB,146.11433504479825
03/04/2019,2345,West Acton,Ealing Broadway,WB,140.89596593605546
03/04/2019,0000,North Acton,Hanger Lane,WB,138.07611743926086
03/04/2019,0015,North Acton,Hanger Lane,WB,122.73432661267631
03/04/2019,0030,North Acton,Hanger Lane,WB,81.09232294051827
03/04/2019,0045,North Acton,Hanger Lane,WB,62.46300550823705
03/04/2019,0100,North Acton,Hanger Lane,WB,26.300212845573494
03/04/2019,0115,North Acton,Hanger Lane,WB,12.054264220887852
03/04/2019,0130,North Acton,Hanger Lane,WB,0.0
03/04/2019,0145,North Acton,Hanger Lane,WB,0.0
03/04/2019,0200,North Acton,Hanger Lane,WB,0.0
03/04/2019,0215,North Acton,Hanger Lane,WB,0.0
03/04/2019,0230,North Acton,Hanger Lane,WB,0.0
03/04/2019,0245,North Acton,Hanger Lane,WB,0.0
03/04/2019,0300,North Acton,Hanger Lane,WB,0.0
03/04/2019,0315,North Acton,Hanger Lane,WB,0.0
03/04/2019,0330,North Acton,Hanger Lane,WB,0.0
03/04/2019,0345,North Acton,Hanger Lane,WB,0.0
03/04/2019,0400,North Acton,Hanger Lane,WB,0.0
03/04/2019,0415,North Acton,Hanger Lane,WB,0.0
03/04/2019,0430,North Acton,Hanger Lane,WB,0.0
03/04/2019,0445,North Acton,Hanger Lane,WB,0.0
03/04/2019,0500,North Acton,Hanger Lane,WB,0.0
03/04/2019,0515,North Acton,Hanger Lane,WB,2.191684403797791
03/04/2019,0530,North Acton,Hanger Lane,WB,2.191684403797791
03/04/2019,0545,North Acton,Hanger Lane,WB,20.821001836079017
03/04/2019,0600,North Acton,Hanger Lane,WB,65.75053211393374
03/04/2019,0615,North Acton,Hanger Lane,WB,97.5299559690017
03/04/2019,0630,North Acton,Hanger Lane,WB,131.5010642278675
03/04/2019,0645,North Acton,Hanger Lane,WB,216.97675597598135
03/04/2019,0700,North Acton,Hanger Lane,WB,302.4524477240952
03/04/2019,0715,North Acton,Hanger Lane,WB,325.465133963972
03/04/2019,0730,North Acton,Hanger Lane,WB,401.0782458949958
03/04/2019,0745,North Acton,Hanger Lane,WB,419.707563327277
03/04/2019,0800,North Acton,Hanger Lane,WB,417.51587892347925
03/04/2019,0815,North Acton,Hanger Lane,WB,391.2156660779057
03/04/2019,0830,North Acton,Hanger Lane,WB,403.26993029879355
03/04/2019,0845,North Acton,Hanger Lane,WB,349.5736624057477
03/04/2019,0900,North Acton,Hanger Lane,WB,335.3277137810621
03/04/2019,0915,North Acton,Hanger Lane,WB,293.68571010890406
03/04/2019,0930,North Acton,Hanger Lane,WB,245.46865322535263
03/04/2019,0945,North Acton,Hanger Lane,WB,179.7181211114189
03/04/2019,1000,North Acton,Hanger Lane,WB,155.60959266964318
03/04/2019,1015,North Acton,Hanger Lane,WB,134.78859083356417
03/04/2019,1030,North Acton,Hanger Lane,WB,115.06343119938404
03/04/2019,1045,North Acton,Hanger Lane,WB,101.91332477659729
03/04/2019,1100,North Acton,Hanger Lane,WB,117.25511560318185
03/04/2019,1115,North Acton,Hanger Lane,WB,112.87174679558625
03/04/2019,1130,North Acton,Hanger Lane,WB,117.25511560318185
03/04/2019,1145,North Acton,Hanger Lane,WB,113.96758899748514
03/04/2019,1200,North Acton,Hanger Lane,WB,138.07611743926086
03/04/2019,1215,North Acton,Hanger Lane,WB,138.07611743926086
03/04/2019,1230,North Acton,Hanger Lane,WB,146.84285505445203
03/04/2019,1245,North Acton,Hanger Lane,WB,146.84285505445203
03/04/2019,1300,North Acton,Hanger Lane,WB,181.90980551521668
03/04/2019,1315,North Acton,Hanger Lane,WB,183.00564771711555
03/04/2019,1330,North Acton,Hanger Lane,WB,195.0599119380034
03/04/2019,1345,North Acton,Hanger Lane,WB,198.3474385437001
03/04/2019,1400,North Acton,Hanger Lane,WB,243.27696882155482
03/04/2019,1415,North Acton,Hanger Lane,WB,246.56449542725153
03/04/2019,1430,North Acton,Hanger Lane,WB,265.1938128595327
03/04/2019,1445,North Acton,Hanger Lane,WB,264.0979706576339
03/04/2019,1500,North Acton,Hanger Lane,WB,326.5609761658709
03/04/2019,1515,North Acton,Hanger Lane,WB,337.5193981848598
03/04/2019,1530,North Acton,Hanger Lane,WB,379.1614018570179
03/04/2019,1545,North Acton,Hanger Lane,WB,447.10361837474943
03/04/2019,1600,North Acton,Hanger Lane,WB,547.9211009494478
03/04/2019,1615,North Acton,Hanger Lane,WB,614.7674752652804
03/04/2019,1630,North Acton,Hanger Lane,WB,727.6392220608667
03/04/2019,1645,North Acton,Hanger Lane,WB,837.2234422507563
03/04/2019,1700,North Acton,Hanger Lane,WB,997.216403727995
03/04/2019,1715,North Acton,Hanger Lane,WB,1078.3087266685134
03/04/2019,1730,North Acton,Hanger Lane,WB,1100.2255707064912
03/04/2019,1745,North Acton,Hanger Lane,WB,1237.2058459438533
03/04/2019,1800,North Acton,Hanger Lane,WB,1252.5476367704377
03/04/2019,1815,North Acton,Hanger Lane,WB,1124.334099148267
03/04/2019,1830,North Acton,Hanger Lane,WB,1130.90915235966
03/04/2019,1845,North Acton,Hanger Lane,WB,1108.9923083216822
03/04/2019,1900,North Acton,Hanger Lane,WB,877.7696037210154
03/04/2019,1915,North Acton,Hanger Lane,WB,798.8689651842949
03/04/2019,1930,North Acton,Hanger Lane,WB,722.1600110513722
03/04/2019,1945,North Acton,Hanger Lane,WB,586.2755780159092
03/04/2019,2000,North Acton,Hanger Lane,WB,536.9626789304589
03/04/2019,2015,North Acton,Hanger Lane,WB,501.89572846969423
03/04/2019,2030,North Acton,Hanger Lane,WB,420.8034055291759
03/04/2019,2045,North Acton,Hanger Lane,WB,398.886561491198
03/04/2019,2100,North Acton,Hanger Lane,WB,393.40735048170353
03/04/2019,2115,North Acton,Hanger Lane,WB,337.5193981848598
03/04/2019,2130,North Acton,Hanger Lane,WB,334.23187157916317
03/04/2019,2145,North Acton,Hanger Lane,WB,345.19029359815215
03/04/2019,2200,North Acton,Hanger Lane,WB,321.08176515637643
03/04/2019,2215,North Acton,Hanger Lane,WB,309.02750093548855
03/04/2019,2230,North Acton,Hanger Lane,WB,280.53560368611727
03/04/2019,2245,North Acton,Hanger Lane,WB,276.1522348785217
03/04/2019,2300,North Acton,Hanger Lane,WB,232.3185468025659
03/04/2019,2315,North Acton,Hanger Lane,WB,235.60607340826255
03/04/2019,2330,North Acton,Hanger Lane,WB,178.62227890952
03/04/2019,2345,North Acton,Hanger Lane,WB,183.00564771711555
03/04/2019,0000,North Acton,West Acton,WB,133.422434882816
03/04/2019,0015,North Acton,West Acton,WB,95.11302288675992
03/04/2019,0030,North Acton,West Acton,WB,75.29780978535159
03/04/2019,0045,North Acton,West Acton,WB,42.27245461633774
03/04/2019,0100,North Acton,West Acton,WB,29.062312548732198
03/04/2019,0115,North Acton,West Acton,WB,9.247099447323881
03/04/2019,0130,North Acton,West Acton,WB,3.9630426202816635
03/04/2019,0145,North Acton,West Acton,WB,1.3210142067605544
03/04/2019,0200,North Acton,West Acton,WB,0.0
03/04/2019,0215,North Acton,West Acton,WB,0.0
03/04/2019,0230,North Acton,West Acton,WB,0.0
03/04/2019,0245,North Acton,West Acton,WB,0.0
03/04/2019,0300,North Acton,West Acton,WB,0.0
03/04/2019,0315,North Acton,West Acton,WB,0.0
03/04/2019,0330,North Acton,West Acton,WB,0.0
03/04/2019,0345,North Acton,West Acton,WB,0.0
03/04/2019,0400,North Acton,West Acton,WB,0.0
03/04/2019,0415,North Acton,West Acton,WB,0.0
03/04/2019,0430,North Acton,West Acton,WB,0.0
03/04/2019,0445,North Acton,West Acton,WB,0.0
03/04/2019,0500,North Acton,West Acton,WB,6.605071033802772
03/04/2019,0515,North Acton,West Acton,WB,7.926085240563327
03/04/2019,0530,North Acton,West Acton,WB,11.88912786084499
03/04/2019,0545,North Acton,West Acton,WB,34.346369375774415
03/04/2019,0600,North Acton,West Acton,WB,50.19853985690107
03/04/2019,0615,North Acton,West Acton,WB,67.37172454478828
03/04/2019,0630,North Acton,West Acton,WB,125.49634964225267
03/04/2019,0645,North Acton,West Acton,WB,165.1267758450693
03/04/2019,0700,North Acton,West Acton,WB,208.7202446681676
03/04/2019,0715,North Acton,West Acton,WB,294.5861681076036
03/04/2019,0730,North Acton,West Acton,WB,343.4636937577441
03/04/2019,0745,North Acton,West Acton,WB,402.9093330619691
03/04/2019,0800,North Acton,West Acton,WB,483.4911996743629
03/04/2019,0815,North Acton,West Acton,WB,500.66438436225013
03/04/2019,0830,North Acton,West Acton,WB,472.92308602027845
03/04/2019,0845,North Acton,West Acton,WB,453.10787291887016
03/04/2019,0900,North Acton,West Acton,WB,405.5513614754902
03/04/2019,0915,North Acton,West Acton,WB,301.19123914140636
03/04/2019,0930,North Acton,West Acton,WB,250.99269928450533
03/04/2019,0945,North Acton,West Acton,WB,217.96734411549147
03/04/2019,1000,North Acton,West Acton,WB,187.58401735999874
03/04/2019,1015,North Acton,West Acton,WB,141.3485201233793
03/04/2019,1030,North Acton,West Acton,WB,145.31156274366097
03/04/2019,1045,North Acton,West Acton,WB,150.59561957070318
03/04/2019,1100,North Acton,West Acton,WB,133.422434882816
03/04/2019,1115,North Acton,West Acton,WB,136.0644632963371
03/04/2019,1130,North Acton,West Acton,WB,138.70649170985823
03/04/2019,1145,North Acton,West Acton,WB,158.52170481126655
03/04/2019,1200,North Acton,West Acton,WB,153.2376479842243
03/04/2019,1215,North Acton,West Acton,WB,159.84271901802708
03/04/2019,1230,North Acton,West Acton,WB,166.44779005182986
03/04/2019,1245,North Acton,West Acton,WB,190.22604577351984
03/04/2019,1300,North Acton,West Acton,WB,182.2999605329565
03/04/2019,1315,North Acton,West Acton,WB,188.90503156675928
03/04/2019,1330,North Acton,West Acton,WB,195.51010260056205
03/04/2019,1345,North Acton,West Acton,WB,223.2514009425337
03/04/2019,1400,North Acton,West Acton,WB,217.96734411549147
03/04/2019,1415,North Acton,West Acton,WB,228.53545776957588
03/04/2019,1430,North Acton,West Acton,WB,236.46154301013922
03/04/2019,1445,North Acton,West Acton,WB,270.80791238591365
03/04/2019,1500,North Acton,West Acton,WB,273.4499407994347
03/04/2019,1515,North Acton,West Acton,WB,293.2651539008431
03/04/2019,1530,North Acton,West Acton,WB,330.2535516901386
03/04/2019,1545,North Acton,West Acton,WB,367.2419494794341
03/04/2019,1600,North Acton,West Acton,WB,413.4774467160535
03/04/2019,1615,North Acton,West Acton,WB,463.6759865729546
03/04/2019,1630,North Acton,West Acton,WB,565.3940804935172
03/04/2019,1645,North Acton,West Acton,WB,590.4933504219678
03/04/2019,1700,North Acton,West Acton,WB,745.0520126129527
03/04/2019,1715,North Acton,West Acton,WB,780.7193961954877
03/04/2019,1730,North Acton,West Acton,WB,906.2157458377403
03/04/2019,1745,North Acton,West Acton,WB,986.797612450134
03/04/2019,1800,North Acton,West Acton,WB,1023.7860102394295
03/04/2019,1815,North Acton,West Acton,WB,992.0816692771764
03/04/2019,1830,North Acton,West Acton,WB,972.266456175768
03/04/2019,1845,North Acton,West Acton,WB,861.3012628078815
03/04/2019,1900,North Acton,West Acton,WB,758.2621546805582
03/04/2019,1915,North Acton,West Acton,WB,697.4955011695727
03/04/2019,1930,North Acton,West Acton,WB,574.6411799408412
03/04/2019,1945,North Acton,West Acton,WB,527.0846684974612
03/04/2019,2000,North Acton,West Acton,WB,464.99700077971517
03/04/2019,2015,North Acton,West Acton,WB,388.37817678760297
03/04/2019,2030,North Acton,West Acton,WB,357.9948500321102
03/04/2019,2045,North Acton,West Acton,WB,361.9578926523919
03/04/2019,2100,North Acton,West Acton,WB,327.6115232766175
03/04/2019,2115,North Acton,West Acton,WB,310.43833858873023
03/04/2019,2130,North Acton,West Acton,WB,289.3021112805614
03/04/2019,2145,North Acton,West Acton,WB,314.40138120901196
03/04/2019,2200,North Acton,West Acton,WB,290.62312548732194
03/04/2019,2215,North Acton,West Acton,WB,266.844869765632
03/04/2019,2230,North Acton,West Acton,WB,280.05501183323753
03/04/2019,2245,North Acton,West Acton,WB,258.91878452506865
03/04/2019,2300,North Acton,West Acton,WB,220.6093725290126
03/04/2019,2315,North Acton,West Acton,WB,180.97894632619594
03/04/2019,2330,North Acton,West Acton,WB,184.9419889464776
03/04/2019,2345,North Acton,West Acton,WB,138.70649170985823
03/04/2019,0000,East Acton,North Acton,WB,322.82255218881505
03/04/2019,0015,East Acton,North Acton,WB,265.35035539762447
03/04/2019,0030,East Acton,North Acton,WB,188.31315544347547
03/04/2019,0045,East Acton,North Acton,WB,128.39533325691508
03/04/2019,0100,East Acton,North Acton,WB,67.25469837266981
03/04/2019,0115,East Acton,North Acton,WB,26.901879349067922
03/04/2019,0130,East Acton,North Acton,WB,1.2228126976849054
03/04/2019,0145,East Acton,North Acton,WB,1.2228126976849054
03/04/2019,0200,East Acton,North Acton,WB,0.0
03/04/2019,0215,East Acton,North Acton,WB,0.0
03/04/2019,0230,East Acton,North Acton,WB,0.0
03/04/2019,0245,East Acton,North Acton,WB,0.0
03/04/2019,0300,East Acton,North Acton,WB,0.0
03/04/2019,0315,East Acton,North Acton,WB,0.0
03/04/2019,0330,East Acton,North Acton,WB,0.0
03/04/2019,0345,East Acton,North Acton,WB,0.0
03/04/2019,0400,East Acton,North Acton,WB,0.0
03/04/2019,0415,East Acton,North Acton,WB,0.0
03/04/2019,0430,East Acton,North Acton,WB,0.0
03/04/2019,0445,East Acton,North Acton,WB,0.0
03/04/2019,0500,East Acton,North Acton,WB,2.445625395369811
03/04/2019,0515,East Acton,North Acton,WB,4.891250790739622
03/04/2019,0530,East Acton,North Acton,WB,30.57031744212264
03/04/2019,0545,East Acton,North Acton,WB,52.580946000450936
03/04/2019,0600,East Acton,North Acton,WB,124.72689516386036
03/04/2019,0615,East Acton,North Acton,WB,220.106285583283
03/04/2019,0630,East Acton,North Acton,WB,391.3000632591698
03/04/2019,0645,East Acton,North Acton,WB,519.6953965160849
03/04/2019,0700,East Acton,North Acton,WB,721.4594916340942
03/04/2019,0715,East Acton,North Acton,WB,826.6213836349962
03/04/2019,0730,East Acton,North Acton,WB,989.2554724270886
03/04/2019,0745,East Acton,North Acton,WB,1017.3801644738414
03/04/2019,0800,East Acton,North Acton,WB,1096.8629898233603
03/04/2019,0815,East Acton,North Acton,WB,1077.2979866604019
03/04/2019,0830,East Acton,North Acton,WB,1117.6508056840037
03/04/2019,0845,East Acton,North Acton,WB,1007.5976628923622
03/04/2019,0900,East Acton,North Acton,WB,933.006088333583
03/04/2019,0915,East Acton,North Acton,WB,769.1491868438056
03/04/2019,0930,East Acton,North Acton,WB,655.4276059591094
03/04/2019,0945,East Acton,North Acton,WB,491.57070446933204
03/04/2019,1000,East Acton,North Acton,WB,408.4194410267585
03/04/2019,1015,East Acton,North Acton,WB,333.8278664679793
03/04/2019,1030,East Acton,North Acton,WB,317.93130139807545
03/04/2019,1045,East Acton,North Acton,WB,281.2469204675283
03/04/2019,1100,East Acton,North Acton,WB,292.2522347466924
03/04/2019,1115,East Acton,North Acton,WB,283.6925458628981
03/04/2019,1130,East Acton,North Acton,WB,293.47504744437737
03/04/2019,1145,East Acton,North Acton,WB,303.25754902585663
03/04/2019,1200,East Acton,North Acton,WB,336.273491863349
03/04/2019,1215,East Acton,North Acton,WB,342.3875553517736
03/04/2019,1230,East Acton,North Acton,WB,363.17537121241696
03/04/2019,1245,East Acton,North Acton,WB,381.5175616776906
03/04/2019,1300,East Acton,North Acton,WB,427.98444418971695
03/04/2019,1315,East Acton,North Acton,WB,432.8756949804566
03/04/2019,1330,East Acton,North Acton,WB,456.1091362364698
03/04/2019,1345,East Acton,North Acton,WB,479.342577492483
03/04/2019,1400,East Acton,North Acton,WB,534.3691488883037
03/04/2019,1415,East Acton,North Acton,WB,538.0375869813585
03/04/2019,1430,East Acton,North Acton,WB,568.607904423481
03/04/2019,1445,East Acton,North Acton,WB,593.0641583771792
03/04/2019,1500,East Acton,North Acton,WB,673.769796424383
03/04/2019,1515,East Acton,North Acton,WB,694.5576122850264
03/04/2019,1530,East Acton,North Acton,WB,778.9316884252848
03/04/2019,1545,East Acton,North Acton,WB,890.2076439146113
03/04/2019,1600,East Acton,North Acton,WB,1016.1573517761565
03/04/2019,1615,East Acton,North Acton,WB,1186.1283167543584
03/04/2019,1630,East Acton,North Acton,WB,1365.8817833140397
03/04/2019,1645,East Acton,North Acton,WB,1593.324945083432
03/04/2019,1700,East Acton,North Acton,WB,1851.3384242949471
03/04/2019,1715,East Acton,North Acton,WB,2070.221897180545
03/04/2019,1730,East Acton,North Acton,WB,2236.5244240656925
03/04/2019,1745,East Acton,North Acton,WB,2404.0497636485243
03/04/2019,1800,East Acton,North Acton,WB,2400.3813255554696
03/04/2019,1815,East Acton,North Acton,WB,2404.0497636485243
03/04/2019,1830,East Acton,North Acton,WB,2306.2247478337317
03/04/2019,1845,East Acton,North Acton,WB,2056.770957506011
03/04/2019,1900,East Acton,North Acton,WB,1863.5665512717962
03/04/2019,1915,East Acton,North Acton,WB,1663.0252688514718
03/04/2019,1930,East Acton,North Acton,WB,1412.3486658260658
03/04/2019,1945,East Acton,North Acton,WB,1239.9320754524942
03/04/2019,2000,East Acton,North Acton,WB,1169.0089389867696
03/04/2019,2015,East Acton,North Acton,WB,1005.1520374969923
03/04/2019,2030,East Acton,North Acton,WB,920.7779613567338
03/04/2019,2045,East Acton,North Acton,WB,844.9635741002697
03/04/2019,2100,East Acton,North Acton,WB,819.2845074488868
03/04/2019,2115,East Acton,North Acton,WB,753.2526217739019
03/04/2019,2130,East Acton,North Acton,WB,753.2526217739019
03/04/2019,2145,East Acton,North Acton,WB,748.3613709831621
03/04/2019,2200,East Acton,North Acton,WB,698.2260503780811
03/04/2019,2215,East Acton,North Acton,WB,662.7644821452188
03/04/2019,2230,East Acton,North Acton,WB,639.5310408892057
03/04/2019,2245,East Acton,North Acton,WB,594.2869710748641
03/04/2019,2300,East Acton,North Acton,WB,545.3744631674679
03/04/2019,2315,East Acton,North Acton,WB,502.57601874849615
03/04/2019,2330,East Acton,North Acton,WB,434.09850767814146
03/04/2019,2345,East Acton,North Acton,WB,383.96318707306034
03/04/2019,0000,White City,East Acton,WB,378.3809860412942
03/04/2019,0015,White City,East Acton,WB,272.9305473084745
03/04/2019,0030,White City,East Acton,WB,193.53256990964556
03/04/2019,0045,White City,East Acton,WB,120.33755949510012
03/04/2019,0100,White City,East Acton,WB,63.27026323969182
03/04/2019,0115,White City,East Acton,WB,24.811867937134046
03/04/2019,0130,White City,East Acton,WB,2.4811867937134044
03/04/2019,0145,White City,East Acton,WB,2.4811867937134044
03/04/2019,0200,White City,East Acton,WB,1.2405933968567022
03/04/2019,0215,White City,East Acton,WB,0.0
03/04/2019,0230,White City,East Acton,WB,0.0
03/04/2019,0245,White City,East Acton,WB,0.0
03/04/2019,0300,White City,East Acton,WB,0.0
03/04/2019,0315,White City,East Acton,WB,0.0
03/04/2019,0330,White City,East Acton,WB,0.0
